id,danceability,energy,loudness,speechiness,duration_ms,acousticness,instrumentalness,liveness,valence,genre,song_name
10hMM5nsZQf66ldBlgWBfG,0.348,0.652,-7.145,0.0931,192987,0.0165,0.000264,0.33,0.172,RnB,All For Us - from the HBO Original Series Euphoria
73IE87H0g2MBmdn41lkVto,0.505,0.494,-8.635,0.315,251240,0.414,7.979999999999999e-05,0.105,0.141,RnB,Paris Morton Music
6vvQCWLhsRoE5sjYn8mxmL,0.706,0.914,-4.017,0.0534,196453,0.174,0.0,0.0752,0.5479999999999999,RnB,Decline - Remix
09iktHjNiTzCX6YT5XKScx,0.86,0.569,-7.221,0.0828,216149,0.0413,0.34,0.0857,0.36,RnB,Day & Night
4FKuIlfFCIcvpg7M2HJhwx,0.807,0.66,-6.266,0.0826,208899,0.0325,0.0481,0.119,0.6579999999999999,RnB,You & I
6DwN81QZmeuwwH4cGssrjl,0.264,0.414,-9.563,0.0299,221467,0.7829999999999999,0.0,0.122,0.192,RnB,Ave Maria
0iZuHZVJmVDaIp5dvsKFff,0.585,0.45,-9.727,0.0312,237673,0.0859,1.59e-05,0.1169999999999999,0.2019999999999999,RnB,Every Boy
2fbJ5Msx8KoDKpyufH5YsU,0.406,0.359,-6.145,0.0293,328893,0.685,3.67e-06,0.122,0.2019999999999999,RnB,I'll Never Love Again - Extended Version
1jUA4rb6ZCv4gby4YU53xq,0.466,0.759,-4.978,0.1989999999999999,264373,0.0521,0.0,0.0587,0.3279999999999999,RnB,No Air (feat. Chris Brown)
5bgwqaRSS3M8WHWruHgSL5,0.83,0.585,-5.8020000000000005,0.0366,228600,0.225,0.00209,0.0576,0.642,RnB,8TEEN
51LmI5GE3tHKISLNZMjDPC,0.296,0.518,-9.571,0.0489,350640,0.745,3.3100000000000005e-05,0.462,0.0755,RnB,The Birds Pt. 2
4EYvuvqzUepdNaUlUZKVve,0.779,0.873,-3.766,0.0344,248571,0.0196,9.9e-06,0.0999,0.911,RnB,Superstar
2Ixqr51U6DDbPdN0HwQBRn,0.6779999999999999,0.4379999999999999,-8.847000000000001,0.0577,247546,0.29,0.0,0.0838,0.501,RnB,Caught Up (feat. Khalid)
3n3yyaEP6DRbhtN9sWAOeU,0.606,0.198,-15.323,0.0343,261213,0.614,0.6890000000000001,0.0923,0.161,RnB,Outro
43R6ZE3pEQfP5H0fnnpxAZ,0.698,0.415,-10.451,0.0358,268693,0.061,0.0,0.311,0.321,RnB,OG Heartthrob
1y5g6vIm7KVdebf5bVyjWX,0.575,0.6809999999999999,-8.15,0.127,261793,0.0888,0.0,0.2189999999999999,0.2319999999999999,RnB,Something About You
0AtY4uFaYBIl6tAjONkk1Z,0.518,0.63,-5.968,0.1989999999999999,183920,0.00997,0.0,0.1009999999999999,0.5760000000000001,RnB,Your Peace (feat. Lil Baby)
4D2Z8yUlhaDD81ubWpcRdt,0.797,0.5,-6.964,0.0354,215327,0.0579,0.0,0.122,0.492,RnB,All Over You
74bV6EDlAPx3IQWZjpRw82,0.7659999999999999,0.408,-10.724,0.0839,240000,0.0014199999999999,0.000998,0.115,0.15,RnB,Not Ashamed
38ahkZp21r4ta2sJN4Zi88,0.701,0.586,-10.537,0.0365,205667,0.000452,0.00106,0.175,0.102,RnB,The Space Between
7DG6lGfy2W2bMstHlXTMSu,0.728,0.337,-12.363,0.1689999999999999,216280,0.0329,0.0,0.0552,0.21,RnB,What You Do to Me
1X1y6CQmAejhN8oeFtouje,0.55,0.578,-8.568,0.036,201467,0.193,0.000104,0.0904,0.0659,RnB,King City
27jnNdWxyRBabc3c4ZBtG2,0.629,0.488,-8.892999999999999,0.093,306067,0.0238,0.0052299999999999,0.107,0.203,RnB,Day and Night
1CJmTfrlU1d6FtAYNT36wD,0.8029999999999999,0.452,-9.106,0.0382,259173,0.0023,0.0,0.0743,0.1969999999999999,RnB,Small Talk
1JUvB8LRKYoik4BB1bEJWK,0.624,0.536,-9.575,0.0799,248432,0.109,0.000428,0.102,0.131,RnB,My Love (feat. Drake)
6rhUGIxFVgYjGPFsZfwUxL,0.61,0.6920000000000001,-7.965,0.0863,275827,8.120000000000001e-05,1.35e-05,0.698,0.19,RnB,Pacifico
7yFMhCJOsH7khgpdnyrZAZ,0.373,0.6859999999999999,-5.52,0.034,289080,0.128,1.96e-06,0.3829999999999999,0.1889999999999999,RnB,Ride
5Mk1tgVrSuoWWwPVFNS0jB,0.71,0.598,-7.598,0.0319,256320,0.508,0.0,0.0971,0.501,RnB,Loveeeeeee Song
555ix1gW9A1QtXoVfCPbfB,0.5660000000000001,0.6659999999999999,-5.742000000000001,0.163,177727,0.0161,1.99e-05,0.231,0.3939999999999999,RnB,Solita
1lfHff4wdmV8VXrMaYKdoP,0.733,0.685,-8.693999999999999,0.0593,336001,0.113,0.0262,0.0989,0.1009999999999999,RnB,Swang My Way
40xhyfAPDoMtv494MfPevP,0.47,0.792,-8.932,0.26,215947,0.171,1.28e-06,0.313,0.214,RnB,XO
047fCsbO4NdmwCBn8pcUXl,0.492,0.26,-17.340999999999998,0.0921,347227,0.6459999999999999,0.00178,0.0705,0.312,RnB,Marvins Room
41a7dZcq30Ss5kPMayWRV0,0.85,0.473,-5.747000000000001,0.209,157605,0.1169999999999999,0.0103,0.108,0.38,RnB,That’s How You Feel
3mvYQKm8h6M5K5h0nVPY9S,0.687,0.429,-13.075,0.192,289560,0.0407,0.0,0.142,0.336,RnB,After Dark (feat. Static Major & Ty Dolla $ign)
4eouGwatCZhawT0yCORHX2,0.79,0.4639999999999999,-8.151,0.0408,197325,0.128,8.13e-05,0.0953,0.596,RnB,Me vs. Us
7Ffgp7DIow5wECYQyzEiTq,0.72,0.647,-5.4110000000000005,0.0642,146914,0.0116,0.000206,0.5710000000000001,0.809,RnB,BMO
2q4cLqUTbjtvlXIcaa85TA,0.754,0.504,-7.174,0.0405,151674,0.363,2.51e-05,0.0964,0.797,RnB,Facetime
0jq34bzlBreNWsnp8rvlvK,0.319,0.305,-12.444,0.0498,243307,0.885,7.209999999999999e-05,0.0839,0.255,RnB,Take You There
587qpoPHuXkSRSykLM4EBp,0.534,0.489,-8.725,0.241,236679,0.302,0.0,0.1119999999999999,0.416,RnB,New Apartment
56IszkEOG5lFShWevvEH3R,0.741,0.397,-9.34,0.035,288532,0.568,0.0,0.153,0.418,RnB,Whipped Cream
5tqZJUHEuqdN12RZVq2l9p,0.7,0.414,-10.864,0.0373,406467,0.8490000000000001,0.0606,0.107,0.444,RnB,Hold On
6cg795WKBwXaZu8BZPNeLN,0.7829999999999999,0.484,-8.177,0.2319999999999999,194693,0.203,0.0,0.188,0.5489999999999999,RnB,Imagination
36lhJvCzm7QxAHUCILGl0T,0.674,0.5,-8.259,0.0364,196653,0.41,3.49e-06,0.123,0.742,RnB,Facetime (with Durand Bernarr) - Remix
76E28NSlJpO8Ee5qKuN85v,0.555,0.4479999999999999,-10.526,0.289,325818,0.7709999999999999,0.000847,0.13,0.3879999999999999,RnB,Floods
10HsXXmKdge6ugPcTolceY,0.481,0.493,-8.311,0.051,191299,0.123,0.0,0.0995,0.211,RnB,Scared To Live
1hzVfz7XfL6rnRAk3LGgC2,0.6759999999999999,0.61,-7.558,0.114,247192,0.166,6.47e-05,0.122,0.24,RnB,Snowchild
3XnkZylcAZ86QAiGVnRVy8,0.667,0.72,-5.349,0.0331,237522,0.00255,7.890000000000001e-05,0.0753,0.705,RnB,In Your Eyes
2ExKb6Ag2WXob6FpkSeXhE,0.684,0.8170000000000001,-5.499,0.0308,215627,0.0222,2.19e-05,0.439,0.623,RnB,Save Your Tears
5Sg09MvHqNWPWsYeuY2toY,0.518,0.727,-5.947,0.0557,200046,0.00153,0.000152,0.0882,0.342,RnB,Blinding Lights
3Q4gttWQ6hxqWOa3tHoTNi,0.4579999999999999,0.452,-9.299,0.047,269680,0.342,1.94e-05,0.0703,0.316,RnB,Not You Too (feat. Chris Brown)
2JonPpQM16rCfa8ZFrBemE,0.455,0.39,-11.889,0.0765,205880,0.871,1.6800000000000002e-05,0.0958,0.158,RnB,I'm Not OK
5nkUIVKqOqdpB6ApKgEMkv,0.347,0.493,-11.548,0.29,382760,0.455,0.00366,0.127,0.308,RnB,Stay Ready (What A Life)
5exEU6LbxN4T4sY1nV5NfV,0.773,0.595,-8.955,0.042,143226,0.23,0.000489,0.1009999999999999,0.64,RnB,angel
5ibTi2YwtvbB1bTOv2I93d,0.7340000000000001,0.437,-6.124,0.0879,187893,0.223,0.0028,0.215,0.636,RnB,John Redcorn
0wY9rA9fJkuESyYm9uzVK5,0.784,0.586,-3.417,0.187,171818,0.00558,0.000286,0.106,0.6559999999999999,RnB,D'Evils
7qFhAfUbytgPIVz4TYb3hT,0.7290000000000001,0.4579999999999999,-8.681000000000001,0.124,280267,0.1939999999999999,7.57e-05,0.0961,0.317,RnB,Do U Wrong (feat. Syd)
2aR6SYRJxy2QsBxA459ATF,0.475,0.499,-6.818,0.185,313893,0.84,0.0,0.111,0.4539999999999999,RnB,F.U.B.U. (feat. The-Dream & BJ The Chicago Kid)
3Isj85ak2yj4EndfKFGs9x,0.74,0.586,-8.244,0.0483,204129,0.361,7.24e-06,0.083,0.523,RnB,ATL Freestyle
5oZps6mYqU5s7A4WjUZggJ,0.928,0.437,-7.081,0.127,212613,0.144,0.000357,0.147,0.496,RnB,Lockdown
7uWVT3UkCAZyANvv0bdyQn,0.752,0.489,-5.233,0.1369999999999999,300973,0.11,3.57e-06,0.2019999999999999,0.373,RnB,These Walls
5soIZB93fAOG11xJ7OQKrx,0.546,0.8909999999999999,-7.13,0.297,208213,0.0587,5.95e-05,0.0934,0.292,RnB,VCR
1BybndP1YgPEIk6WUnL6kT,0.6859999999999999,0.701,-5.702000000000001,0.0968,233266,0.257,0.00281,0.088,0.605,RnB,Reckless
00wUH525z31is7jERyboRM,0.485,0.0864,-17.598,0.0507,278656,0.8590000000000001,0.0,0.182,0.0843,RnB,BAD BOY - NEW OPERA by COLORS
4BfW6FIpt0fZj0aXVO7IHN,0.471,0.19,-14.627,0.0415,211691,0.96,0.096,0.105,0.256,RnB,INDÉLÉBILE - NEW OPERA by COLORS
5sdeH6VZd5N1GmuXQGaZqt,0.4629999999999999,0.209,-13.476,0.0383,279133,0.908,9e-06,0.103,0.188,RnB,CORPS - NEW OPERA by COLORS
1OXfWI3FQMdsKKC6lkvzSx,0.698,0.8440000000000001,-4.549,0.067,198467,0.0577,1.6899999999999997e-05,0.105,0.446,Pop,Glad You Came
4pSPMXaCjbaV3VSzZQYC7H,0.6890000000000001,0.737,-4.516,0.0268,207893,0.00482,0.0,0.0777,0.47,Pop,Who Knew
6Knv6wdA0luoMUuuoYi2i1,0.688,0.7020000000000001,-4.792,0.0499,192191,0.0215,0.0,0.128,0.74,Pop,My House
2AZXe8nq18mPITmPy5KJwQ,0.706,0.841,-3.956,0.0418,220227,7.950000000000001e-05,0.0,0.0688,0.861,Pop,Hot N Cold
3veFQzlEOTpcGGIbYPKdYq,0.858,0.677,-3.842,0.0465,188067,0.0752,0.0,0.0718,0.925,Pop,Love You Like A Love Song
6r2BECwMgEoRb5yLfp0Hca,0.5870000000000001,0.828,-5.1080000000000005,0.161,260253,0.00327,0.0,0.331,0.494,Pop,Born This Way
6mnjcTmK8TewHfyOp3fC9C,0.711,0.7,-4.805,0.046,211920,0.00498,0.000125,0.215,0.8009999999999999,Pop,Die Young
294vBlXfZYspeI29SXZaON,0.512,0.8029999999999999,-5.135,0.0531,249693,0.00362,0.000583,0.1159999999999999,0.591,Pop,Wake Me Up
3AszgPDZd9q0DpDFt4HFBy,0.715,0.97,-2.206,0.0648,239240,0.0644,0.000156,0.205,0.963,Pop,Hey Ya! - Radio Mix
7jUBj3nZfs0dRqr68b4yxy,0.6940000000000001,0.602,-7.358,0.0276,164008,0.472,0.0982,0.109,0.3289999999999999,Pop,Smoke & Ash
2ekn2ttSfGqwhhate0LSR0,0.762,0.7,-6.021,0.0694,209320,0.00261,1.56e-05,0.153,0.608,Pop,New Rules
4iLqG9SeJSnt0cSPICSjxv,0.774,0.626,-4.432,0.0432,211475,0.0969,3.12e-05,0.0848,0.777,Pop,Attention
79cuOz3SPQTuFrp8WgftAu,0.857,0.8,-4.035,0.0583,199440,0.381,0.0,0.0913,0.966,Pop,There's Nothing Holdin' Me Back
6RUKPb4LETWmmr3iAEQktW,0.617,0.635,-6.769,0.0317,247160,0.0498,1.44e-05,0.1639999999999999,0.446,Pop,Something Just Like This
0tgVpDi06FyKpA1z0VMD4v,0.599,0.4479999999999999,-6.312,0.0232,263400,0.163,0.0,0.106,0.168,Pop,Perfect
6QgjcU0zLnzq5OrUoSZ3OK,0.8009999999999999,0.795,-5.115,0.0504,163253,0.0417,0.000113,0.0717,0.754,Pop,Feel It Still
6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,-3.838,0.0524,220573,0.00502,2.1e-05,0.0425,0.758,Pop,Brave
38iU2jg98IZZEIJPrP7aWD,0.693,0.705,-5.747000000000001,0.0665,237947,0.0228,0.0,0.2019999999999999,0.45,Pop,Till the World Ends
5mMjkxGijQB4JZallYrkOW,0.426,0.584,-5.292999999999999,0.296,193213,0.0383,0.0,0.188,0.272,Pop,Single Ladies (Put a Ring on It)
5BTpeKg0dwxGmyELhIpkj8,0.7609999999999999,0.7290000000000001,-3.0810000000000004,0.0415,208320,0.126,0.0,0.0955,0.387,Pop,Paparazzi
7LcfRTgAVTs5pQGEQgUEzN,0.722,0.758,-4.477,0.0471,201160,0.0111,0.0,0.308,0.62,Pop,Moves Like Jagger - Studio Recording From The Voice Performance
6sy3LkhNFjJWlaeSMNwQ62,0.664,0.705,-4.972,0.0382,257840,0.0654,0.0,0.115,0.477,Pop,Counting Stars
3clsCV1f1E9u1Fge9ntulk,0.626,0.799,-6.612,0.046,274213,0.000358,0.00155,0.36,0.369,Pop,Alejandro
3A0NjZwttWVJ2iBBL2jgy2,0.66,0.8390000000000001,-2.0580000000000003,0.0546,198947,0.0594,0.0,0.106,0.945,Pop,Live While We're Young
2tJulUYLDKOg9XrtVkMgcJ,0.706,0.5579999999999999,-7.237,0.0593,223253,0.146,0.0,0.118,0.2269999999999999,Pop,Grenade
2eJ8ij1T3cNUKiGdcUvKhy,0.73,0.848,-5.2620000000000005,0.1009999999999999,213973,0.0494,0.0,0.133,0.5589999999999999,Pop,Baby
6K6cmRM64IvoDkHQeZtewC,0.621,0.825,-4.686,0.042,204773,0.0063,6.759999999999999e-05,0.249,0.593,Pop,I Really Like You
0ddj5KtNqJ75lOJzgZNFFc,0.581,0.774,-6.547000000000001,0.0399,321173,0.000334,0.0174,0.109,0.358,Pop,The Edge Of Glory
1h2d0gzM9ZqiBYbc2bx22V,0.713,0.7240000000000001,-3.769,0.0282,197187,0.00215,0.0,0.0636,0.653,Pop,One Thing
2meEiZKWkiN28gITzFwQo5,0.623,0.7340000000000001,-5.948,0.107,244453,0.0162,1.75e-06,0.145,0.37,Pop,Into You
0TRmtiR9q6XnYDzXmoMpGC,0.609,0.6679999999999999,-4.515,0.0308,228434,0.287,0.0104,0.0974,0.212,Pop,All My Heroes - Radio Edit
2IiNA0s5eQBSjwK4iNeUvW,0.585,0.7759999999999999,-5.898,0.0459,244507,0.0572,7.74e-06,0.3,0.427,Pop,Complicated
0WeM70hkHomP10xHUup39A,0.7390000000000001,0.8640000000000001,-2.173,0.0666,265960,0.0139999999999999,4.53e-06,0.659,0.64,Pop,Lady Marmalade
0X6aX0bLYrv1agNPCHoxrN,0.652,0.5479999999999999,-8.046,0.0539,190323,0.175,2.54e-05,0.107,0.544,Pop,Caught Up
5QrvxcbduPMIOZkBjgE6tp,0.778,0.877,-3.619,0.0562,164762,0.146,0.0149,0.352,0.7390000000000001,Pop,Out of Here
6NPVjNh8Jhru9xOmyQigds,0.652,0.757,-6.819,0.153,233305,0.286,0.0,0.0886,0.962,Pop,Happy
6YVwfOA1i0aLivDlrLaHOC,0.578,0.939,-3.676,0.0654,136875,0.00421,0.231,0.521,0.216,Pop,Broken Love
2Uh9QU6O6NB3VCea7Y1ILL,0.513,0.7959999999999999,-6.626,0.16,181903,0.0461,0.0,0.121,0.682,Pop,Sober Up
2iuZJX9X9P0GKaE93xcPjk,0.748,0.7879999999999999,-7.055,0.0334,235493,0.0591,0.0,0.0863,0.884,Pop,Sugar
7byVvZW3abFyrIcQvBSc1u,0.688,0.76,-9.892,0.036,205027,0.0425,0.0,0.138,0.765,Pop,This Love - Radio Edit
2ly1S8RJnGesIuUW5Z4aYv,0.8490000000000001,0.667,-4.662,0.186,240635,0.264,0.0,0.0461,0.591,Pop,MYOB
5Qakcf9vhIM1efFHwk24sf,0.446,0.8220000000000001,-5.778,0.067,218635,0.00132,0.0,0.266,0.2339999999999999,Pop,Broken Famous
4SRqDmPxYX0pUb5B5ut2Ri,0.452,0.574,-8.336,0.31,207187,0.246,0.0,0.1889999999999999,0.58,Pop,So Sick
6kaQtI5Gkwg89tE5MgN13K,0.6779999999999999,0.7659999999999999,-6.171,0.0553,155844,0.0142,0.0,0.0686,0.7340000000000001,Pop,Neighborhood
4S5b3wwIXpVNvY2jeIQdKu,0.677,0.6709999999999999,-4.905,0.0361,238920,0.004,5.07e-05,0.413,0.527,Pop,SOS
0Y0caSJPX7rwrfrLJJpTJL,0.741,0.73,-8.221,0.0372,210909,0.016,0.000398,0.244,0.4679999999999999,Pop,Shy Boy
2MN6iE06flViHY2easwmRp,0.551,0.841,-4.45,0.0584,166654,0.0431,0.0,0.142,0.593,Pop,Coffee Eyes
1GH5tpvz5g1ZGKNBPBWkTm,0.7509999999999999,0.648,-5.394,0.241,208093,0.159,0.0,0.0508,0.6779999999999999,Pop,London Bridge
245as6XW1k9udwOEPjGDs9,0.754,0.828,-6.087999999999999,0.0595,156000,0.0435,0.0,0.122,0.469,Pop,DIDIDIT
3husjxyCMBvNeiTEcrpPSe,0.588,0.391,-8.596,0.0334,224630,0.8390000000000001,0.0,0.195,0.349,Pop,Unfaithful
3PfIaebOIebV5RcxxTWDzy,0.722,0.687,-7.587000000000001,0.139,172320,0.109,2.82e-06,0.662,0.281,Pop,Dreamin'
5g7PPvRTn6OVSb6iMKXoN7,0.621,0.285,-16.423,0.0329,227125,0.623,0.88,0.0863,0.0383,Pop,Around
0FE9t6xYkqWXU2ahLh6D8X,0.825,0.652,-3.1830000000000003,0.0802,233713,0.581,0.0,0.0931,0.931,Pop,Shape of You
1EhrWjdnVvDAWfd0DI0RIs,0.669,0.58,-8.855,0.174,180558,0.142,0.0,0.125,0.409,Pop,Backend
3u5X4i9slPJPDgSnFShmiG,0.65,0.542,-11.762,0.065,170747,0.0864,0.017,0.1169999999999999,0.34,Pop,Need You
7AQQhO6MUOXtVoxtz4FPD4,0.654,0.767,-7.346,0.2739999999999999,225437,0.0376,0.0,0.276,0.792,Pop,BODY LIKE THAT
4L1c4g481nOlwirBc2W49x,0.521,0.6579999999999999,-5.638,0.0899,196205,0.0248,0.0,0.2339999999999999,0.261,Pop,Back 2 The Future (Louder)
2TKAtr9jXudupwA21eGpiH,0.636,0.85,-2.797,0.181,188925,0.0096099999999999,0.000301,0.193,0.39,Pop,So Fly
74PyndGWYtfs86n60lAsYW,0.64,0.977,-5.369,0.0555,199120,0.00461,1.6800000000000002e-05,0.371,0.493,Pop,Everytime We Touch - Radio Edit
4CxfwAJUKqvYopbOyRAJse,0.887,0.662,-4.632,0.124,225371,0.05,0.0,0.293,0.725,Pop,Wake Up (feat. Mulatto)
34nzen9vQclFJN8ypTfWk4,0.644,0.684,-4.867,0.1009999999999999,171656,0.426,0.0,0.1989999999999999,0.487,Pop,Wait 4 It
4iB0MlaYn1sVfk4jMgOdUU,0.7240000000000001,0.588,-9.129,0.46,195048,0.06,0.0,0.102,0.575,Pop,HELL YEAH
3bR8tmwSkFGobaE5qajDNP,0.569,0.718,-7.71,0.0388,225714,0.00854,3.15e-05,0.2,0.436,Pop,Across the Universe
32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,-7.223,0.0824,269667,0.00801,8.149999999999999e-05,0.0344,0.928,Pop,Uptown Funk (feat. Bruno Mars)
4F1dxJ8S8DvNLQVqPN937z,0.708,0.8390000000000001,-6.4510000000000005,0.0446,172000,0.0159,0.0272,0.0735,0.605,Pop,Tribute - La Felix Remix
34AMHq4j8ObJSdgZ5XrHFT,0.657,0.89,-6.1,0.105,188609,0.0125,0.00979,0.0959,0.413,Pop,Radiate
7huo2wvrCgRucUsjdSDLQV,0.862,0.742,-4.722,0.222,228907,0.00376,0.00855,0.103,0.511,Pop,Ain't No Other Man
3bFS2YmD20P84u1IKYb4lo,0.826,0.7509999999999999,-5.26,0.254,185000,0.0587,0.0,0.0813,0.647,Pop,The Bottom
6L9vObgMBYR8fkCsUpopiN,0.74,0.731,-7.713999999999999,0.0588,140105,0.441,7.59e-05,0.0613,0.563,Pop,Nashville
1CYrPilwKEq3THa9OZ05ri,0.902,0.524,-5.224,0.306,162000,0.0262,0.0,0.1169999999999999,0.292,Pop,Borat
5XJJdNPkwmbUwE79gv0NxK,0.6459999999999999,0.696,-5.572,0.342,207401,0.0192,0.0,0.0762,0.625,Pop,Gold Digger
30iwQrZ7eqb7W8s7potN3h,0.6659999999999999,0.715,-9.445,0.0456,188013,0.0325,0.0283,0.0845,0.6990000000000001,Pop,Grace Kelly
7kZdlGPS3Di29vnFBblOsV,0.7040000000000001,0.7190000000000001,-4.771,0.0769,227091,0.107,0.0,0.103,0.311,Pop,Ambitions
7DED69q572q2RPvXtxeafl,0.73,0.411,-4.979,0.0385,182727,0.0793,0.0173,0.15,0.812,Pop,"Kiss Me, Kill Me"
6hAlfQY9dFEafoJF2PIwi1,0.738,0.893,-4.388999999999999,0.0674,147170,0.000128,0.3289999999999999,0.3939999999999999,0.526,Pop,Music Is My Wife
1gCHYQDYUKxvRM6avB5jLn,0.908,0.429,-8.286,0.0799,225001,0.305,0.0,0.1159999999999999,0.362,Pop,DNA
0vg4WnUWvze6pBOJDTq99k,0.675,0.479,-9.87,0.0278,209493,0.633,1.76e-05,0.088,0.4539999999999999,Pop,You're Beautiful
6tl8Ghkzp7e5xQuwI7AhEH,0.555,0.715,-4.821000000000001,0.0468,225147,0.0019199999999999,0.0,0.114,0.402,Pop,Diamonds
4Da6mXrHCtgcO39nIjjUSb,0.489,0.455,-8.996,0.18,126428,0.561,0.0,0.107,0.619,Pop,Ten Toes
7xHWNBFm6ObGEQPaUxHuKO,0.6679999999999999,0.725,-6.127000000000001,0.266,210227,0.0102,0.000479,0.0561,0.7290000000000001,Pop,The Greatest (feat. Kendrick Lamar)
2aq3H1aJFxmkL58Uas2DH4,0.53,0.34,-8.218,0.3779999999999999,194565,0.332,0.0,0.109,0.439,Pop,F*** Yourself
2No8W4sLebINx3pdRUeMnl,0.836,0.611,-6.737,0.247,145125,0.00406,0.0,0.1009999999999999,0.787,Pop,Workin
5OaaUF0dK8nUrtAjaHhsDT,0.578,0.56,-9.776,0.406,155000,0.00627,0.0,0.108,0.272,Pop,Soulja Boy
2hvVNquBOvbXN0OLsrRluB,0.91,0.64,-6.945,0.131,222000,0.2269999999999999,0.0,0.115,0.477,Pop,I'll Be Fine
22PMfvdz35fFKYnJyMn077,0.62,0.8320000000000001,-4.848,0.036,230120,0.332,0.0,0.104,0.481,Pop,Marry You
3ORUdhwm3j4wyNtQV8H9yl,0.862,0.552,-3.951,0.0316,298160,0.074,0.184,0.122,0.599,Pop,Gambling Man
7plDC66xVj6V18KrQETZiJ,0.732,0.648,-7.615,0.0425,140507,0.16,0.0,0.0723,0.282,Pop,Bye Bye
1tAJeXVHrIZDkZu3oOnIQ4,0.813,0.742,-5.781000000000001,0.264,156288,0.021,0.0,0.0705,0.8170000000000001,Pop,Lost My Mind
70IIMYxTN9ZwtQMURX4mQQ,0.8320000000000001,0.711,-4.48,0.198,147692,0.147,1.32e-06,0.239,0.368,Pop,Luna - Alex Martura Remix
6i0V12jOa3mr6uu4WYhUBr,0.732,0.396,-9.348,0.0286,195920,0.0841,3.58e-05,0.105,0.5479999999999999,Pop,Heathens
0KM2y796j63t5RHhvRUxld,0.6940000000000001,0.6940000000000001,-8.21,0.0328,270000,0.0579999999999999,0.0126,0.129,0.608,Pop,"Relax, Take It Easy"
6BaCraQ9xeLYg4Sb9TBT2X,0.893,0.745,-3.105,0.0571,223413,0.0642,0.0,0.0943,0.872,Pop,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)"
2vwlzO0Qp8kfEtzTsCXfyE,0.53,0.422,-6.2620000000000005,0.0342,221360,0.407,0.0,0.107,0.349,Pop,Wrecking Ball
0ofbQMrRDsUaVKq2mGLEAb,0.768,0.517,-4.323,0.0312,216897,0.186,3.8e-05,0.104,0.418,Pop,Havana
6aC5XzyYTnxmkhAds56z2C,0.509,0.81,-5.9510000000000005,0.0842,211970,0.00372,0.0,0.69,0.36,Pop,We Need Hope
1uXbwHHfgsXcUKfSZw5ZJ0,0.733,0.899,-4.237,0.143,236093,0.00496,4.72e-05,0.372,0.76,Pop,Run the World (Girls)
6kwAbEjseqBob48jCus7Sz,0.421,0.7909999999999999,-4.998,0.0496,257200,0.0117,1.4800000000000002e-05,0.146,0.499,Pop,Elastic Heart
0ADG9OgdVTL7fgREP75BrZ,0.5760000000000001,0.782,-4.825,0.0296,224031,0.00778,0.0,0.285,0.355,Pop,Ain't My Fault
6JV2JOEocMgcZxYSZelKcc,0.667,0.83,-5.715,0.0749,236002,0.0123,0.0,0.191,0.701,Pop,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")"
79z9QkhHePTFsSeVw9uyj0,0.632,0.639,-5.938,0.0259,196893,0.00143,0.0,0.221,0.733,Pop,Smile
0fioLzGM8ngbD1w6fMmm45,0.4529999999999999,0.496,-5.785,0.0453,239317,0.5539999999999999,2.65e-05,0.0772,0.501,Pop,I'm Not The Only One
5st5644IlBmKiiRE73UsoZ,0.775,0.904,-4.08,0.0437,219893,0.0271,0.000303,0.06,0.84,Pop,Fuck You
0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,-4.275,0.0456,202747,0.1169999999999999,0.0,0.0939,0.4379999999999999,Pop,PILLOWTALK
2dIGFrv4mljwdyrszh4pjv,0.6409999999999999,0.706,-11.807,0.0333,188948,0.0317,0.000805,0.206,0.4039999999999999,Pop,Trying to Go Back
1NrJYpdAi7uosDRPmSYrsG,0.593,0.74,-6.12,0.0339,208107,0.363,2.22e-05,0.102,0.502,Pop,Apologize
62bOmKYxYg7dhrC6gH9vFn,0.61,0.926,-4.843,0.0479,200400,0.031,0.0012,0.0821,0.861,Pop,Bye Bye Bye
5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,-5.829,0.0514,237300,0.287,0.0,0.391,0.34,Pop,7 Years
4rHZZAmHpZrA3iH5zx8frV,0.574,0.512,-6.664,0.0503,484147,0.2339999999999999,0.0,0.0946,0.512,Pop,Mirrors
4kkeuVl6gF3RMqE4Nn5W3E,0.602,0.863,-5.422999999999999,0.0773,206373,0.0178,0.0,0.389,0.732,Pop,E.T.
0aOluBqXYd0rFSCsgDyAWX,0.575,0.664,-5.303,0.0481,241693,0.637,0.0,0.1159999999999999,0.437,Pop,Take Me to Church
1ExfPZEiahqhLyajhybFeS,0.738,0.804,-3.851,0.0621,190213,0.332,0.0,0.2789999999999999,0.949,Pop,The Lazy Song
0azC730Exh71aQlOt9Zj3y,0.63,0.928,-2.787,0.0331,222160,0.1989999999999999,0.124,0.148,0.465,Pop,This Is What You Came For (feat. Rihanna)
6DNtNfH8hXkqOX1sjqmI7p,0.608,0.7979999999999999,-5.092,0.0432,185352,0.0736,0.0,0.156,0.501,Pop,Cold Water (feat. Justin Bieber & MØ)
